Episode,Epsilon,Q Value Loss,E[R]
462,7.93284e-06,0.0445528,9.18462
463,7.71958e-06,0.0483318,9.13238
464,7.51207e-06,0.043775,9.18401
465,7.31013e-06,0.0427215,9.21323
466,7.11362e-06,0.0521545,9.2836
467,6.92239e-06,0.0472459,9.28865
468,6.7363e-06,0.0454687,9.2551
469,6.55521e-06,0.0568606,9.11521
470,6.37899e-06,0.056211,9.11621
471,6.20751e-06,0.0469222,9.12396
472,6.04064e-06,0.0455637,9.13081
473,5.87826e-06,0.0441047,9.19164
474,5.72024e-06,0.0445048,9.23338
475,5.56647e-06,0.0453295,9.21998
476,5.41683e-06,0.0434091,9.13636
477,5.27121e-06,0.043271,9.09751
478,5.12951e-06,0.042006,9.10713
479,4.99162e-06,0.0444743,9.17432
480,4.85744e-06,0.0473332,9.15925
481,4.72686e-06,0.0447046,9.18254
482,4.59979e-06,0.0462981,9.07529
483,4.47614e-06,0.0484729,9.04914
484,4.35581e-06,0.0445626,9.12667
485,4.23872e-06,0.0513572,9.1047
486,4.12477e-06,0.0410724,9.11554
487,4.01389e-06,0.0463917,9.01576
488,3.90599e-06,0.0380367,8.99358
489,3.80099e-06,0.0431676,8.95968
490,3.69881e-06,0.0437769,8.97495
491,3.59938e-06,0.0415915,9.04553
492,3.50262e-06,0.0425309,9.00578
493,3.40846e-06,0.0425067,9.05077
494,3.31683e-06,0.0483456,9.10781
495,3.22767e-06,0.0418987,9.1649
496,3.1409e-06,0.0432169,9.18957
497,3.05647e-06,0.03259,9.1922
498,2.97431e-06,0.0444339,9.23819
499,2.89435e-06,0.0413393,9.26958
500,2.81654e-06,0.0458076,9.13254
501,2.74083e-06,0.0442864,9.07618
