Episode,Epsilon,Q Value Loss,E[R]
430,0.670307,0.132101,0.667224
431,0.669576,0.282711,0.287672
432,0.668847,0.136423,0.465602
433,0.668118,0.134949,0.565025
434,0.66739,0.13123,0.609257
435,0.666663,0.12922,0.826289
436,0.665937,0.106161,0.386013
437,0.665212,0.182022,0.683804
438,0.664487,0.180161,0.338488
439,0.663763,0.191792,0.534565
440,0.66304,0.135703,0.591517
441,0.662318,0.128945,0.577913
442,0.661596,0.139971,0.506909
443,0.660875,0.159012,0.659487
444,0.660155,0.160237,0.343171
445,0.659436,0.149965,0.474189
446,0.658718,0.190282,0.36617
447,0.658,0.110294,0.427249
448,0.657283,0.124075,0.490216
449,0.656567,0.141291,0.41944
450,0.655852,0.153363,0.460089
451,0.655138,0.147154,0.403211
452,0.654424,0.112788,0.499162
453,0.653711,0.209003,0.603072
454,0.652999,0.17173,0.474756
455,0.652287,0.15075,0.428121
456,0.651577,0.143647,0.455466
457,0.650867,0.150405,0.617755
458,0.650158,0.124813,0.619502
459,0.64945,0.1643,0.505393
460,0.648742,0.146565,0.358297
461,0.648035,0.167178,0.399756
462,0.647329,0.163807,0.525774
463,0.646624,0.15645,0.340745
464,0.64592,0.179193,0.399497
465,0.645216,0.161948,0.461974
466,0.644513,0.102037,0.713812
467,0.643811,0.10465,0.413726
468,0.64311,0.159803,0.473706
469,0.642409,0.148696,0.612744
470,0.641709,0.151992,0.48852
471,0.64101,0.142886,0.293931
472,0.640312,0.128174,0.62429
473,0.639614,0.146762,0.749134
474,0.638917,0.189033,0.523874
475,0.638221,0.124843,0.332521
476,0.637526,0.116081,0.310563
477,0.636832,0.0903467,0.434583
478,0.636138,0.106525,0.501686
479,0.635445,0.149359,0.677657
480,0.634753,0.226975,0.394877
481,0.634061,0.134539,0.584296
482,0.63337,0.152447,0.545851
483,0.63268,0.212857,0.619739
484,0.631991,0.163858,0.777943
485,0.631303,0.20358,0.413626
486,0.630615,0.108876,0.546857
487,0.629928,0.155034,0.686021
488,0.629242,0.129905,0.503432
489,0.628556,0.16141,0.361488
490,0.627871,0.115601,0.793078
491,0.627187,0.168314,0.544145
492,0.626504,0.141404,0.657082
493,0.625822,0.146778,0.609795
494,0.62514,0.144709,0.83181
495,0.624459,0.127438,0.725313
496,0.623778,0.131573,0.576012
497,0.623099,0.169842,0.776988
