Episode,Epsilon,Q Value Loss,E[R]
407,8.66906e-06,0.337211,33.1902
408,8.40444e-06,0.325832,33.0423
409,8.1479e-06,0.336373,32.8558
410,7.89919e-06,0.340121,33.0928
411,7.65807e-06,0.343397,32.9905
412,7.42432e-06,0.332472,33.0067
413,7.19769e-06,0.315882,32.8756
414,6.97799e-06,0.328147,32.9261
415,6.76499e-06,0.320753,33.272
416,6.55849e-06,0.347395,33.0705
417,6.3583e-06,0.32643,33.1884
418,6.16421e-06,0.317815,33.0324
419,5.97605e-06,0.324805,33.0373
420,5.79364e-06,0.320679,33.1822
421,5.61679e-06,0.329079,33.1819
422,5.44534e-06,0.318763,33.2362
423,5.27913e-06,0.309926,33.243
424,5.11798e-06,0.286549,33.2448
425,4.96176e-06,0.306539,33.2084
426,4.81031e-06,0.30505,32.9943
427,4.66347e-06,0.268839,32.7952
428,4.52112e-06,0.284626,32.8128
429,4.38312e-06,0.302607,32.9799
430,4.24933e-06,0.300888,33.0246
431,4.11962e-06,0.374656,32.7843
432,3.99387e-06,0.360569,32.9805
433,3.87196e-06,0.362343,32.5073
434,3.75377e-06,0.373715,32.4975
435,3.63919e-06,0.357433,32.7967
436,3.5281e-06,0.360515,32.3618
437,3.42041e-06,0.390032,32.1739
438,3.316e-06,0.387459,32.0121
439,3.21479e-06,0.40672,32.1671
440,3.11666e-06,0.369593,32.3692
441,3.02152e-06,0.348078,32.6527
442,2.92929e-06,0.356068,32.9413
443,2.83988e-06,0.326695,32.7195
444,2.75319e-06,0.29774,32.939
445,2.66915e-06,0.315347,32.8302
446,2.58768e-06,0.342159,32.6465
447,2.50869e-06,0.315359,32.4914
448,2.43211e-06,0.28396,32.4829
449,2.35787e-06,0.333213,32.4291
450,2.2859e-06,0.32758,32.6458
451,2.21613e-06,0.321038,32.9657
452,2.14848e-06,0.353335,33.0505
453,2.0829e-06,0.313674,32.7659
454,2.01932e-06,0.329598,33.1913
455,1.95768e-06,0.309294,33.2125
