Episode,Epsilon,Q Value Loss,E[R]
352,0.146045,0.226972,0.409517
353,0.145251,0.192899,0.449797
354,0.144462,0.171145,0.415608
355,0.143677,0.196041,0.385655
356,0.142896,0.141224,0.391862
357,0.142119,0.661288,0.384183
358,0.141347,0.405192,0.418599
359,0.140578,0.289176,0.434322
360,0.139814,0.26491,0.433933
361,0.139054,0.255853,0.421272
362,0.138299,0.277083,0.38502
363,0.137547,0.263087,0.432211
364,0.136799,0.247586,0.389275
365,0.136056,0.239313,0.366888
366,0.135316,1.59691,0.340485
367,0.134581,0.469692,0.319783
368,0.133849,0.442003,0.294655
369,0.133122,0.417636,0.293438
370,0.132398,0.291845,0.323235
371,0.131679,0.307624,0.306895
372,0.130963,0.240193,0.284002
373,0.130251,0.300161,0.277963
374,0.129543,0.332861,0.278789
375,0.128839,0.282417,0.259896
376,0.128139,0.581842,0.255828
377,0.127442,0.416078,0.240568
378,0.12675,0.402749,0.219678
379,0.126061,0.33081,0.215511
380,0.125376,0.358113,0.228845
381,0.124694,0.314227,0.230512
382,0.124017,0.393885,0.255103
383,0.123343,0.361724,0.229931
384,0.122672,0.392585,0.207714
385,0.122005,0.646237,0.19907
386,0.121342,0.471492,0.228288
387,0.120683,0.467753,0.215433
388,0.120027,0.472171,0.23815
389,0.119374,0.43716,0.246952
390,0.118726,0.447061,0.227349
391,0.11808,0.480221,0.256249
392,0.117439,0.456896,0.300072
393,0.1168,0.438192,0.286474
394,0.116165,0.739737,0.311915
395,0.115534,0.589721,0.335045
396,0.114906,0.567064,0.393988
397,0.114282,0.567829,0.399607
398,0.11366,0.480286,0.379774
399,0.113043,0.471222,0.35446
400,0.112428,0.506201,0.338987
401,0.111817,0.54872,0.386971
402,0.111209,0.559223,0.396907
403,0.110605,1.1023,0.3775
404,0.110004,0.781203,0.369863
405,0.109406,0.734962,0.402762
406,0.108811,0.680283,0.389448
407,0.10822,0.748557,0.352702
408,0.107632,0.726361,0.371974
409,0.107047,0.6203,0.406471
410,0.106465,0.69494,0.374611
411,0.105886,0.703114,0.366071
412,0.105311,1.32875,0.363381
413,0.104738,0.861982,0.366825
414,0.104169,0.757048,0.360674
415,0.103603,0.711131,0.36828
416,0.10304,0.626804,0.333987
417,0.10248,0.612893,0.350533
418,0.101923,0.639494,0.392725
419,0.101369,0.633116,0.379171
420,0.100818,0.638957,0.397888
421,0.10027,0.591778,0.395484
422,0.0997249,0.787065,0.404053
423,0.0991829,0.76901,0.409543
424,0.0986438,0.678109,0.382865
425,0.0981076,0.681197,0.457324
426,0.0975744,0.591726,0.46926
427,0.0970441,0.643982,0.485359
428,0.0965166,0.621518,0.501654
429,0.095992,0.657137,0.4841
430,0.0954703,0.704112,0.447603
431,0.0949514,0.926577,0.446747
432,0.0944353,0.848408,0.511896
433,0.0939221,0.793762,0.607235
434,0.0934116,0.75268,0.63075
435,0.0929039,0.842988,0.629883
436,0.0923989,0.800009,0.599939
437,0.0918967,0.843056,0.664056
438,0.0913972,0.875016,0.618265
439,0.0909005,0.875801,0.62343
440,0.0904064,0.999806,0.607397
441,0.089915,0.923369,0.599461
442,0.0894263,0.803568,0.605669
443,0.0889403,0.894427,0.547597
444,0.0884569,0.834535,0.536528
445,0.0879761,0.89185,0.54195
446,0.0874979,1.00412,0.501943
447,0.0870224,0.933633,0.461315
448,0.0865494,0.904549,0.421573
449,0.086079,1.0822,0.381088
450,0.0856111,0.81825,0.404964
451,0.0851458,0.851091,0.404501
452,0.084683,0.698653,0.427102
453,0.0842228,0.773895,0.435593
454,0.083765,0.876778,0.444524
455,0.0833097,0.81576,0.517288
456,0.0828569,0.989667,0.615333
457,0.0824066,0.977439,0.616208
458,0.0819587,1.00175,0.570583
459,0.0815132,0.774393,0.632386
460,0.0810702,0.802796,0.60465
461,0.0806296,0.765548,0.552469
462,0.0801913,0.643444,0.5414
463,0.0797555,0.656428,0.522045
464,0.079322,0.672284,0.556603
465,0.0788909,0.7393,0.591736
466,0.0784621,0.704091,0.56819
467,0.0780356,0.74454,0.516552
468,0.0776115,0.592043,0.531605
469,0.0771896,0.570764,0.516391
470,0.0767701,0.648216,0.503473
471,0.0763528,0.706278,0.528842
472,0.0759379,0.658679,0.616275
473,0.0755251,0.632928,0.627831
474,0.0751146,0.658154,0.670312
475,0.0747064,0.667432,0.654666
476,0.0743003,0.690775,0.702877
477,0.0738965,0.618462,0.726697
478,0.0734948,0.524422,0.946298
479,0.0730954,0.538173,1.09136
480,0.0726981,0.530667,1.09329
481,0.072303,0.467514,1.0739
482,0.07191,0.450107,1.14345
483,0.0715192,0.431119,1.08741
484,0.0711304,0.44284,1.03241
485,0.0707438,0.419928,1.02781
486,0.0703593,0.493447,0.996904
487,0.0699769,0.525229,1.06236
488,0.0695966,0.513451,1.00074
489,0.0692183,0.499154,1.00583
490,0.0688421,0.535248,1.05608
491,0.0684679,0.547787,1.04716
492,0.0680958,0.613195,0.982266
493,0.0677257,0.554257,1.05288
494,0.0673576,0.538842,1.07338
495,0.0669915,0.549399,1.03116
496,0.0666274,0.467542,0.990322
497,0.0662652,0.338549,1.07607
498,0.0659051,0.436434,1.01362
499,0.0655469,0.361046,0.995982
500,0.0651906,0.31252,1.03131
501,0.0648363,0.298292,1.0145
502,0.0644839,0.311212,0.915503
503,0.0641334,0.334301,0.850131
504,0.0637848,0.387295,0.811796
505,0.0634381,0.247483,0.759335
506,0.0630933,0.345353,0.693707
507,0.0627504,0.300443,0.625993
508,0.0624094,0.381625,0.620046
509,0.0620702,0.446454,0.558123
510,0.0617328,0.444769,0.502573
511,0.0613973,0.551954,0.492551
512,0.0610636,0.657567,0.449131
513,0.0607317,0.453368,0.411032
514,0.0604016,0.426856,0.430507
515,0.0600733,0.330221,0.389397
516,0.0597468,0.338301,0.350565
517,0.059422,0.331524,0.42796
518,0.0590991,0.307296,0.425361
519,0.0587779,0.317685,0.388423
